cell,composition,contention,seed,policy,utility_family,workload_hash,scenario_hash,agent,archetype,priority,completion,mandatory_failures,optional_refinement_rate,quality,backend_calls,blocked_calls,allocated,charged,unused,exhausted
homogeneous__high,homogeneous,high,2456919415,drf,none,f253bc95788fb374,afd3ac03de9e3c40,a1,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,drf,none,f253bc95788fb374,afd3ac03de9e3c40,a2,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,drf,none,f253bc95788fb374,afd3ac03de9e3c40,a3,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,drf,none,f253bc95788fb374,afd3ac03de9e3c40,a4,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,drf,none,f253bc95788fb374,afd3ac03de9e3c40,a5,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 26}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 4}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,decomposed_cobb_douglas,COBB_DOUGLAS,f253bc95788fb374,afd3ac03de9e3c40,a0,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,decomposed_cobb_douglas,COBB_DOUGLAS,f253bc95788fb374,afd3ac03de9e3c40,a1,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,decomposed_cobb_douglas,COBB_DOUGLAS,f253bc95788fb374,afd3ac03de9e3c40,a2,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,decomposed_cobb_douglas,COBB_DOUGLAS,f253bc95788fb374,afd3ac03de9e3c40,a3,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,decomposed_cobb_douglas,COBB_DOUGLAS,f253bc95788fb374,afd3ac03de9e3c40,a4,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,decomposed_cobb_douglas,COBB_DOUGLAS,f253bc95788fb374,afd3ac03de9e3c40,a5,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 26}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 4}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_linear,LINEAR,f253bc95788fb374,afd3ac03de9e3c40,a0,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_linear,LINEAR,f253bc95788fb374,afd3ac03de9e3c40,a1,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_linear,LINEAR,f253bc95788fb374,afd3ac03de9e3c40,a2,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 26}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 4}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_linear,LINEAR,f253bc95788fb374,afd3ac03de9e3c40,a3,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_linear,LINEAR,f253bc95788fb374,afd3ac03de9e3c40,a4,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_linear,LINEAR,f253bc95788fb374,afd3ac03de9e3c40,a5,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_cobb_douglas,COBB_DOUGLAS,f253bc95788fb374,afd3ac03de9e3c40,a0,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 26}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 10, ""MEMORY"": 10, ""DATASET"": 5, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""DATASET"": 2, ""API_CREDITS"": 3}"
homogeneous__high,homogeneous,high,2456919415,joint_cobb_douglas,COBB_DOUGLAS,f253bc95788fb374,afd3ac03de9e3c40,a1,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_cobb_douglas,COBB_DOUGLAS,f253bc95788fb374,afd3ac03de9e3c40,a2,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_cobb_douglas,COBB_DOUGLAS,f253bc95788fb374,afd3ac03de9e3c40,a3,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_cobb_douglas,COBB_DOUGLAS,f253bc95788fb374,afd3ac03de9e3c40,a4,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_cobb_douglas,COBB_DOUGLAS,f253bc95788fb374,afd3ac03de9e3c40,a5,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_ces,CES,f253bc95788fb374,afd3ac03de9e3c40,a0,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_ces,CES,f253bc95788fb374,afd3ac03de9e3c40,a1,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_ces,CES,f253bc95788fb374,afd3ac03de9e3c40,a2,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 26}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 4}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_ces,CES,f253bc95788fb374,afd3ac03de9e3c40,a3,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_ces,CES,f253bc95788fb374,afd3ac03de9e3c40,a4,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_ces,CES,f253bc95788fb374,afd3ac03de9e3c40,a5,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_leontief,LEONTIEF,f253bc95788fb374,afd3ac03de9e3c40,a0,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_leontief,LEONTIEF,f253bc95788fb374,afd3ac03de9e3c40,a1,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 26}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 4}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_leontief,LEONTIEF,f253bc95788fb374,afd3ac03de9e3c40,a2,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_leontief,LEONTIEF,f253bc95788fb374,afd3ac03de9e3c40,a3,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_leontief,LEONTIEF,f253bc95788fb374,afd3ac03de9e3c40,a4,doc_processing+monitoring+research,1.0,0.5,4,0.5,0.36250000000000004,11,1,"{""COMPUTE"": 70, ""MEMORY"": 60, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,2456919415,joint_leontief,LEONTIEF,f253bc95788fb374,afd3ac03de9e3c40,a5,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 69, ""MEMORY"": 59, ""DATASET"": 21, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""DATASET"": 2, ""API_CREDITS"": 1}"
homogeneous__high,homogeneous,high,3559221842,equal,none,4680161f95896d30,02c4b5d246a9157d,a0,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 71, ""MEMORY"": 59, ""DATASET"": 17, ""API_CREDITS"": 30}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 2}","{""COMPUTE"": 7}"
homogeneous__high,homogeneous,high,3559221842,equal,none,4680161f95896d30,02c4b5d246a9157d,a1,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 71, ""MEMORY"": 59, ""DATASET"": 17, ""API_CREDITS"": 30}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 2}","{""COMPUTE"": 7}"
homogeneous__high,homogeneous,high,3559221842,equal,none,4680161f95896d30,02c4b5d246a9157d,a2,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 71, ""MEMORY"": 59, ""DATASET"": 17, ""API_CREDITS"": 30}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 2}","{""COMPUTE"": 7}"
homogeneous__high,homogeneous,high,3559221842,equal,none,4680161f95896d30,02c4b5d246a9157d,a3,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 70, ""MEMORY"": 59, ""DATASET"": 17, ""API_CREDITS"": 29}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 0, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 1}","{""COMPUTE"": 7}"
homogeneous__high,homogeneous,high,3559221842,equal,none,4680161f95896d30,02c4b5d246a9157d,a4,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 70, ""MEMORY"": 59, ""DATASET"": 17, ""API_CREDITS"": 29}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 0, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 1}","{""COMPUTE"": 7}"
homogeneous__high,homogeneous,high,3559221842,equal,none,4680161f95896d30,02c4b5d246a9157d,a5,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 70, ""MEMORY"": 59, ""DATASET"": 16, ""API_CREDITS"": 29}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 0, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 7}"
homogeneous__high,homogeneous,high,3559221842,drf,none,4680161f95896d30,02c4b5d246a9157d,a0,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 71, ""MEMORY"": 59, ""DATASET"": 17, ""API_CREDITS"": 30}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 2}","{""COMPUTE"": 7}"
homogeneous__high,homogeneous,high,3559221842,drf,none,4680161f95896d30,02c4b5d246a9157d,a1,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 71, ""MEMORY"": 59, ""DATASET"": 17, ""API_CREDITS"": 30}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 2}","{""COMPUTE"": 7}"
homogeneous__high,homogeneous,high,3559221842,drf,none,4680161f95896d30,02c4b5d246a9157d,a2,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 71, ""MEMORY"": 59, ""DATASET"": 17, ""API_CREDITS"": 30}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 2}","{""COMPUTE"": 7}"
homogeneous__high,homogeneous,high,3559221842,drf,none,4680161f95896d30,02c4b5d246a9157d,a3,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 70, ""MEMORY"": 59, ""DATASET"": 17, ""API_CREDITS"": 29}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 0, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 1}","{""COMPUTE"": 7}"
homogeneous__high,homogeneous,high,3559221842,drf,none,4680161f95896d30,02c4b5d246a9157d,a4,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 70, ""MEMORY"": 59, ""DATASET"": 17, ""API_CREDITS"": 29}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 0, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 1}","{""COMPUTE"": 7}"
homogeneous__high,homogeneous,high,3559221842,drf,none,4680161f95896d30,02c4b5d246a9157d,a5,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 70, ""MEMORY"": 59, ""DATASET"": 16, ""API_CREDITS"": 29}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 0, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 7}"
homogeneous__high,homogeneous,high,3559221842,decomposed_cobb_douglas,COBB_DOUGLAS,4680161f95896d30,02c4b5d246a9157d,a0,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.41875,11,4,"{""COMPUTE"": 71, ""MEMORY"": 59, ""DATASET"": 17, ""API_CREDITS"": 30}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 2}","{""COMPUTE"": 7}"
