cell,delta,contention,contention_ratio,seed,task_workload_hash,capacity_by_resource,realized_contention_by_resource,active_resource_count,drift_source_total,changed_identities_total,task_mixture_tv_from_baseline_mean,mand_demand_tv_mean_pairwise,task_entropy_mean,cross_agent_dissimilarity,staleness_error_mean,calibration_error_mean,latent_oracle_error_mean
delta0.75__high,0.75,high,1.9,2641268422,7d3a9e4389efe263,"{""COMPUTE"": 401, ""MEMORY"": 350, ""API_CREDITS"": 179, ""DATASET"": 116}","{""COMPUTE"": 2.029925187032419, ""MEMORY"": 1.9742857142857142, ""API_CREDITS"": 1.905027932960894, ""DATASET"": 1.8620689655172413}",4,39,32,0.5422347350762876,0.12502159956281536,0.5802130538467244,0.08390839481769917,131.7566316375314,12.10979014223525,49.091029428107284
delta0.75__high,0.75,high,1.9,2650780455,87997f6167ba9e82,"{""COMPUTE"": 341, ""MEMORY"": 289, ""API_CREDITS"": 157, ""DATASET"": 74}","{""COMPUTE"": 2.3636363636363638, ""MEMORY"": 2.4602076124567476, ""API_CREDITS"": 2.3248407643312103, ""DATASET"": 3.3513513513513513}",4,34,23,0.5983801452420378,0.11767121131379067,0.5761705348886104,0.08212909567961595,233.15396976075166,13.956738831020298,74.84316871148341
delta0.75__high,0.75,high,1.9,2659608022,e33f7d02b6d27bfd,"{""COMPUTE"": 461, ""MEMORY"": 394, ""API_CREDITS"": 211, ""DATASET"": 116}","{""COMPUTE"": 1.822125813449024, ""MEMORY"": 1.8071065989847717, ""API_CREDITS"": 1.8578199052132702, ""DATASET"": 1.6551724137931034}",4,29,17,0.5011994810724111,0.11087957157078174,0.4667246002977023,0.07255805413595066,190.96227914610782,17.971552214196745,64.4622791461078
delta0.75__high,0.75,high,1.9,2662675958,e39a6de1e91c9545,"{""COMPUTE"": 474, ""MEMORY"": 393, ""API_CREDITS"": 245, ""DATASET"": 74}","{""COMPUTE"": 1.4767932489451476, ""MEMORY"": 1.5725190839694656, ""API_CREDITS"": 1.3142857142857143, ""DATASET"": 2.810810810810811}",4,33,27,0.589871703018524,0.11953959919147164,0.4588674240141682,0.07760547221728083,243.00572513252428,29.295817860642515,34.140188849549524
delta0.75__high,0.75,high,1.9,2673731007,aa2e50a81c397aa8,"{""COMPUTE"": 462, ""MEMORY"": 373, ""API_CREDITS"": 240, ""DATASET"": 50}","{""COMPUTE"": 2.264069264069264, ""MEMORY"": 2.3136729222520107, ""API_CREDITS"": 2.120833333333333, ""DATASET"": 3.68}",4,37,23,0.416756576623623,0.06470060610020613,0.4059907283511885,0.04138600115373676,130.6748838105283,19.094999082578827,28.942165743945495
delta0.75__high,0.75,high,1.9,2689934569,09dd6b9f8ec8bc54,"{""COMPUTE"": 437, ""MEMORY"": 357, ""API_CREDITS"": 201, ""DATASET"": 74}","{""COMPUTE"": 1.77116704805492, ""MEMORY"": 1.792717086834734, ""API_CREDITS"": 1.671641791044776, ""DATASET"": 2.1621621621621623}",4,41,19,0.43317664556348734,0.14974111676796378,0.41810250292309364,0.10545759982444754,113.48653305489324,9.049892674476236,25.964401201784245
delta0.75__high,0.75,high,1.9,2709531232,488414a7072cefb6,"{""COMPUTE"": 503, ""MEMORY"": 427, ""API_CREDITS"": 228, ""DATASET"": 123}","{""COMPUTE"": 2.003976143141153, ""MEMORY"": 2.0562060889929743, ""API_CREDITS"": 1.956140350877193, ""DATASET"": 2.4715447154471546}",4,36,28,0.5198436155132184,0.0723087576739012,0.4585139288434827,0.04414385285032354,206.519108263012,15.649079139692917,49.66833457808229
delta0.75__high,0.75,high,1.9,2732825905,eafb6a887070a8a9,"{""COMPUTE"": 489, ""MEMORY"": 408, ""API_CREDITS"": 230, ""DATASET"": 98}","{""COMPUTE"": 1.4192229038854807, ""MEMORY"": 1.392156862745098, ""API_CREDITS"": 1.4956521739130435, ""DATASET"": 0.9795918367346939}",4,34,29,0.6023819413014958,0.09542305413288524,0.6621843461649751,0.06389880607725187,160.03927548260646,17.32967346233772,38.52011389841095
delta0.75__high,0.75,high,1.9,2788397956,359fccdb6dd40ed6,"{""COMPUTE"": 422, ""MEMORY"": 339, ""API_CREDITS"": 222, ""DATASET"": 39}","{""COMPUTE"": 2.251184834123223, ""MEMORY"": 2.2831858407079646, ""API_CREDITS"": 2.081081081081081, ""DATASET"": 3.6923076923076925}",4,35,30,0.6498458446844302,0.08341943838706717,0.5532542222327107,0.05050110656870521,197.73999283661968,18.817782824058956,45.533129924077436
delta0.75__high,0.75,high,1.9,2790330942,3456e9b5f1bbf7a8,"{""COMPUTE"": 474, ""MEMORY"": 391, ""API_CREDITS"": 211, ""DATASET"": 95}","{""COMPUTE"": 1.6962025316455696, ""MEMORY"": 1.721227621483376, ""API_CREDITS"": 1.7582938388625593, ""DATASET"": 1.768421052631579}",4,38,28,0.42079092030385556,0.07428965023505087,0.670063954089643,0.053643431561592105,82.20033601362259,20.49393659041076,43.22990270237998
delta0.75__high,0.75,high,1.9,2803227013,d567e5919e049da8,"{""COMPUTE"": 467, ""MEMORY"": 363, ""API_CREDITS"": 219, ""DATASET"": 39}","{""COMPUTE"": 1.5546038543897216, ""MEMORY"": 1.6887052341597797, ""API_CREDITS"": 1.4748858447488584, ""DATASET"": 4.3076923076923075}",4,33,33,0.6733754516136955,0.1249829364562579,0.6138915681736594,0.07951928407582722,180.57730099204377,22.615328299094283,34.90573778200608
delta0.75__high,0.75,high,1.9,2834917450,02ccd3c10e580ceb,"{""COMPUTE"": 447, ""MEMORY"": 371, ""API_CREDITS"": 194, ""DATASET"": 96}","{""COMPUTE"": 1.6241610738255035, ""MEMORY"": 1.5606469002695418, ""API_CREDITS"": 1.7371134020618557, ""DATASET"": 0.9166666666666666}",4,39,21,0.4527493301372582,0.11333813137323423,0.4453500787827147,0.07450328871624855,142.60906827572774,16.14022803544815,35.34750371284341
delta0.75__high,0.75,high,1.9,2884304410,f942a857a4b832b4,"{""COMPUTE"": 642, ""MEMORY"": 547, ""API_CREDITS"": 314, ""DATASET"": 151}","{""COMPUTE"": 1.6947040498442367, ""MEMORY"": 1.6435100548446069, ""API_CREDITS"": 1.7356687898089171, ""DATASET"": 1.218543046357616}",4,37,27,0.5736042130557326,0.042145080594358876,0.5036798879992558,0.027965983940322358,234.19873556328375,31.534139030309337,18.69251923926431
delta0.75__high,0.75,high,1.9,2899573342,6f28023e14e072e5,"{""COMPUTE"": 409, ""MEMORY"": 360, ""API_CREDITS"": 164, ""DATASET"": 140}","{""COMPUTE"": 1.8973105134474328, ""MEMORY"": 1.7472222222222222, ""API_CREDITS"": 2.042682926829268, ""DATASET"": 0.9714285714285714}",4,36,29,0.5142330888528203,0.06860917225484692,0.608901765909207,0.044341941511529565,110.28398256780444,17.189240009001356,19.39099220441086
delta0.75__high,0.75,high,1.9,2933419437,7c43f8462febc839,"{""COMPUTE"": 434, ""MEMORY"": 362, ""API_CREDITS"": 209, ""DATASET"": 81}","{""COMPUTE"": 2.0, ""MEMORY"": 2.046961325966851, ""API_CREDITS"": 2.0047846889952154, ""DATASET"": 2.4691358024691357}",4,31,18,0.41050404355872744,0.07934482671324776,0.43795666074050654,0.051347479448983206,107.65299246453458,9.678973852468705,48.690508623986375
delta0.75__high,0.75,high,1.9,2952553515,6420da21c69d9a9d,"{""COMPUTE"": 496, ""MEMORY"": 396, ""API_CREDITS"": 213, ""DATASET"": 79}","{""COMPUTE"": 1.9112903225806452, ""MEMORY"": 1.9671717171717171, ""API_CREDITS"": 1.9953051643192488, ""DATASET"": 2.329113924050633}",4,34,21,0.5548751333047461,0.09636697809919172,0.4742160101915409,0.06761508713566364,184.6926887503523,18.602095296156268,43.94606439201977
delta0.75__high,0.75,high,1.9,2955940172,9b828eec179e52e2,"{""COMPUTE"": 477, ""MEMORY"": 403, ""API_CREDITS"": 215, ""DATASET"": 114}","{""COMPUTE"": 1.610062893081761, ""MEMORY"": 1.6451612903225807, ""API_CREDITS"": 1.5488372093023255, ""DATASET"": 1.894736842105263}",4,34,26,0.5896237693395797,0.14781115315789972,0.45607136971455864,0.09930055301357148,177.32077408084896,17.400993213660065,30.86080660132905
delta0.75__high,0.75,high,1.9,2981583208,bb9d926e0951800b,"{""COMPUTE"": 592, ""MEMORY"": 491, ""API_CREDITS"": 300, ""DATASET"": 101}","{""COMPUTE"": 1.6486486486486487, ""MEMORY"": 1.6965376782077393, ""API_CREDITS"": 1.5566666666666666, ""DATASET"": 2.297029702970297}",4,30,16,0.4480855289522159,0.06201159145171782,0.48299997089034785,0.03744663233452004,107.74787713121601,19.60018778986461,56.74886201714676
delta0.75__high,0.75,high,1.9,2985129291,7f0268e332c848bd,"{""COMPUTE"": 423, ""MEMORY"": 343, ""API_CREDITS"": 186, ""DATASET"": 72}","{""COMPUTE"": 2.2080378250591015, ""MEMORY"": 2.239067055393586, ""API_CREDITS"": 2.4086021505376345, ""DATASET"": 2.2222222222222223}",4,36,33,0.6644672055685589,0.06185668470286664,0.6452893580393244,0.03879205327278035,165.08825207964728,24.439507866858904,37.15037989325291
delta0.75__high,0.75,high,1.9,2999756299,475205e6098cf4d5,"{""COMPUTE"": 457, ""MEMORY"": 366, ""API_CREDITS"": 219, ""DATASET"": 57}","{""COMPUTE"": 1.562363238512035, ""MEMORY"": 1.7295081967213115, ""API_CREDITS"": 1.2191780821917808, ""DATASET"": 4.631578947368421}",4,39,37,0.6506492082070151,0.14663692929892194,0.5702435711394392,0.09105720099984162,159.7170326816339,21.361277534962444,49.07472545519494
delta0.75__high,0.75,high,1.9,3033509426,04de3c9d824bf7a8,"{""COMPUTE"": 446, ""MEMORY"": 357, ""API_CREDITS"": 227, ""DATASET"": 46}","{""COMPUTE"": 2.0807174887892375, ""MEMORY"": 2.0644257703081235, ""API_CREDITS"": 1.9691629955947136, ""DATASET"": 2.260869565217391}",4,38,18,0.2685539387995267,0.06026389188153893,0.42161854940525156,0.03518059645510626,40.41549833246231,7.749026989502608,29.090472244314963
delta0.75__high,0.75,high,1.9,3038190311,3fce62b7182753c2,"{""COMPUTE"": 538, ""MEMORY"": 477, ""API_CREDITS"": 243, ""DATASET"": 176}","{""COMPUTE"": 2.033457249070632, ""MEMORY"": 1.8951781970649895, ""API_CREDITS"": 2.0411522633744856, ""DATASET"": 1.2727272727272727}",4,35,24,0.47784359968978857,0.1115431951118353,0.4350572615888207,0.0743924516289513,151.63969672285955,6.15049848073333,35.82018123261265
delta0.75__high,0.75,high,1.9,3054276103,2aa96e0c322e284a,"{""COMPUTE"": 557, ""MEMORY"": 480, ""API_CREDITS"": 252, ""DATASET"": 154}","{""COMPUTE"": 1.9317773788150807, ""MEMORY"": 1.7833333333333334, ""API_CREDITS"": 2.0634920634920637, ""DATASET"": 0.8311688311688312}",4,33,32,0.7158742479292814,0.04219477731006766,0.5071486556078161,0.02573424520600497,251.61809649281318,22.614822841715,39.208103312326166
delta0.75__high,0.75,high,1.9,3070189897,05838bfcc074da2a,"{""COMPUTE"": 488, ""MEMORY"": 400, ""API_CREDITS"": 234, ""DATASET"": 81}","{""COMPUTE"": 1.7459016393442623, ""MEMORY"": 1.81, ""API_CREDITS"": 1.5555555555555556, ""DATASET"": 2.765432098765432}",4,38,37,0.691689109803803,0.12499912089497131,0.5548292923928327,0.07704762647165071,225.09114355031625,13.025018574867483,43.51435405418047
delta0.75__high,0.75,high,1.9,3099722351,0b8e637f3075e3cb,"{""COMPUTE"": 513, ""MEMORY"": 455, ""API_CREDITS"": 233, ""DATASET"": 167}","{""COMPUTE"": 1.9025341130604287, ""MEMORY"": 1.8395604395604395, ""API_CREDITS"": 1.8669527896995708, ""DATASET"": 1.5808383233532934}",4,34,25,0.6274171635560623,0.10268452634615564,0.6097494145661155,0.06626911428449711,189.38738870676534,22.90798708067579,83.85086378164586
delta0.75__high,0.75,high,1.9,3116983969,e32e6e5e1db1e412,"{""COMPUTE"": 481, ""MEMORY"": 379, ""API_CREDITS"": 242, ""DATASET"": 40}","{""COMPUTE"": 1.683991683991684, ""MEMORY"": 1.6886543535620053, ""API_CREDITS"": 1.5206611570247934, ""DATASET"": 2.4}",4,31,22,0.48323616709768163,0.07916968401522541,0.48733780646296393,0.05452702702702703,138.63013194203222,14.00145799946605,31.05098319512052
delta0.75__high,0.75,high,1.9,3153527322,1010484cb5874f54,"{""COMPUTE"": 676, ""MEMORY"": 554, ""API_CREDITS"": 324, ""DATASET"": 120}","{""COMPUTE"": 1.319526627218935, ""MEMORY"": 1.339350180505415, ""API_CREDITS"": 1.2901234567901234, ""DATASET"": 1.4666666666666666}",4,36,26,0.5586623974611499,0.08449104163954314,0.5237725686865234,0.0518761078617854,201.76637385014465,21.069014970259946,67.65133502991249
delta0.75__high,0.75,high,1.9,3164050495,186460ea311649e9,"{""COMPUTE"": 542, ""MEMORY"": 454, ""API_CREDITS"": 255, ""DATASET"": 117}","{""COMPUTE"": 1.8154981549815499, ""MEMORY"": 1.7599118942731278, ""API_CREDITS"": 1.8392156862745097, ""DATASET"": 1.2991452991452992}",4,32,22,0.5571236496165333,0.06844989908963421,0.457818191227068,0.04139836326393765,144.06574257906468,13.38804736007197,47.5663989430711
delta0.75__high,0.75,high,1.9,3166920227,caa82fcae2b4ec55,"{""COMPUTE"": 519, ""MEMORY"": 444, ""API_CREDITS"": 224, ""DATASET"": 145}","{""COMPUTE"": 1.8998073217726397, ""MEMORY"": 1.7635135135135136, ""API_CREDITS"": 2.075892857142857, ""DATASET"": 0.8275862068965517}",4,38,23,0.45119058708111637,0.050581812321384284,0.49347864235662325,0.031614386796971455,102.41072420962585,13.87514233354988,31.867761095684134
delta0.75__high,0.75,high,1.9,3175937812,bd9cd2009fd4fae2,"{""COMPUTE"": 533, ""MEMORY"": 450, ""API_CREDITS"": 255, ""DATASET"": 118}","{""COMPUTE"": 1.4371482176360224, ""MEMORY"": 1.4866666666666666, ""API_CREDITS"": 1.2980392156862746, ""DATASET"": 1.9661016949152543}",4,36,36,0.7189676582344475,0.11216600065825394,0.5526777632122278,0.07624264584182307,268.4171868973231,28.71196175376439,45.46477771587334
delta0.75__high,0.75,high,1.9,3192653688,c9cf51ed7b53a5c1,"{""COMPUTE"": 661, ""MEMORY"": 547, ""API_CREDITS"": 320, ""DATASET"": 124}","{""COMPUTE"": 1.8093797276853252, ""MEMORY"": 1.793418647166362, ""API_CREDITS"": 1.834375, ""DATASET"": 1.6129032258064515}",4,32,25,0.5644660141633101,0.035405597798808836,0.43042040984538166,0.023379367487484343,204.6788307006709,13.431433816773007,39.575740864372634
delta0.75__high,0.75,high,1.9,3200726976,cbeccc9fbce671b8,"{""COMPUTE"": 451, ""MEMORY"": 356, ""API_CREDITS"": 207, ""DATASET"": 53}","{""COMPUTE"": 1.5521064301552105, ""MEMORY"": 1.6938202247191012, ""API_CREDITS"": 1.5120772946859904, ""DATASET"": 3.4716981132075473}",4,38,35,0.6765326892426943,0.12882110228761007,0.491374720603037,0.09053683728639318,131.40933480414492,16.573467854933934,28.761773151481787
delta0.75__high,0.75,high,1.9,3225980398,288e21919b312dba,"{""COMPUTE"": 528, ""MEMORY"": 432, ""API_CREDITS"": 245, ""DATASET"": 94}","{""COMPUTE"": 1.7424242424242424, ""MEMORY"": 1.8287037037037037, ""API_CREDITS"": 1.7224489795918367, ""DATASET"": 2.5531914893617023}",4,36,21,0.40254980458079886,0.13832440707440707,0.3578576442460864,0.09143911643911644,150.9030851199001,13.3432465308638,16.913134206353806
delta0.75__high,0.75,high,1.9,3247708285,a0b8c45eeaee7c1a,"{""COMPUTE"": 458, ""MEMORY"": 384, ""API_CREDITS"": 190, ""DATASET"": 114}","{""COMPUTE"": 2.03056768558952, ""MEMORY"": 1.9635416666666667, ""API_CREDITS"": 2.0736842105263156, ""DATASET"": 1.543859649122807}",4,38,22,0.4504572952048085,0.07981466894238025,0.4208900704082474,0.057120019063083026,161.2617464732662,13.203970795479393,31.070973259830136
delta0.75__high,0.75,high,1.9,3275511066,a68d45b4a6f3da28,"{""COMPUTE"": 478, ""MEMORY"": 391, ""API_CREDITS"": 236, ""DATASET"": 73}","{""COMPUTE"": 2.196652719665272, ""MEMORY"": 2.21227621483376, ""API_CREDITS"": 2.0635593220338984, ""DATASET"": 2.73972602739726}",4,37,35,0.6703905165977208,0.10054741831933842,0.5158018884834734,0.06071584578311792,221.36686805247186,32.728828722357655,61.61837629285511
delta0.75__high,0.75,high,1.9,3282615687,7af15d816f252046,"{""COMPUTE"": 666, ""MEMORY"": 562, ""API_CREDITS"": 316, ""DATASET"": 153}","{""COMPUTE"": 1.2552552552552552, ""MEMORY"": 1.2437722419928825, ""API_CREDITS"": 1.1803797468354431, ""DATASET"": 1.2026143790849673}",4,38,33,0.6098480429519949,0.10167498416991319,0.524814147302533,0.06968757587113177,245.87527871485523,22.11335748340387,34.29296693600241
delta0.75__high,0.75,high,1.9,3309075039,63b53d7f01f6f6d3,"{""COMPUTE"": 429, ""MEMORY"": 337, ""API_CREDITS"": 196, ""DATASET"": 46}","{""COMPUTE"": 1.944055944055944, ""MEMORY"": 2.121661721068249, ""API_CREDITS"": 1.9234693877551021, ""DATASET"": 4.695652173913044}",4,35,30,0.689812713706483,0.13162965205583055,0.49431012364760524,0.08266737396530355,188.53111069933507,10.036488532793143,34.66966418879687
delta0.75__high,0.75,high,1.9,3334186716,33f5fa281cf0d8dc,"{""COMPUTE"": 425, ""MEMORY"": 358, ""API_CREDITS"": 201, ""DATASET"": 89}","{""COMPUTE"": 2.4329411764705884, ""MEMORY"": 2.399441340782123, ""API_CREDITS"": 2.353233830845771, ""DATASET"": 2.4269662921348316}",4,39,28,0.44751090086893747,0.10712092006904353,0.4443611585301319,0.06566902903954167,123.26567814062359,30.23195012962341,62.841301717217135
delta0.75__high,0.75,high,1.9,3439138492,895594a7507565c4,"{""COMPUTE"": 514, ""MEMORY"": 428, ""API_CREDITS"": 248, ""DATASET"": 98}","{""COMPUTE"": 1.793774319066148, ""MEMORY"": 1.7523364485981308, ""API_CREDITS"": 1.7661290322580645, ""DATASET"": 1.469387755102041}",4,36,30,0.5634017773257826,0.04901904862420351,0.5838441121944363,0.03198059979113056,180.20158257235957,32.96194626404487,58.469793398900414
delta0.75__high,0.75,high,1.9,3447205743,e4fe90d9c84138f6,"{""COMPUTE"": 561, ""MEMORY"": 472, ""API_CREDITS"": 250, ""DATASET"": 134}","{""COMPUTE"": 1.9393939393939394, ""MEMORY"": 1.9851694915254237, ""API_CREDITS"": 1.996, ""DATASET"": 2.208955223880597}",4,32,21,0.4692117453240747,0.03454871321827288,0.4839929280378563,0.022268750798042358,156.1717960294934,18.12153814707736,30.837428975301478
delta0.75__high,0.75,high,1.9,3460158696,609fedd69117a481,"{""COMPUTE"": 596, ""MEMORY"": 485, ""API_CREDITS"": 297, ""DATASET"": 87}","{""COMPUTE"": 1.563758389261745, ""MEMORY"": 1.665979381443299, ""API_CREDITS"": 1.4545454545454546, ""DATASET"": 2.942528735632184}",4,30,22,0.45979715725499276,0.0999344341513554,0.5120850849367596,0.062474864300770816,151.15695937813146,17.41249869076358,52.69506133646271
delta0.75__high,0.75,high,1.9,3460268087,108c3ec514d0d5e8,"{""COMPUTE"": 417, ""MEMORY"": 342, ""API_CREDITS"": 197, ""DATASET"": 68}","{""COMPUTE"": 2.988009592326139, ""MEMORY"": 2.915204678362573, ""API_CREDITS"": 3.0406091370558377, ""DATASET"": 2.4705882352941178}",4,35,32,0.637990681201035,0.04967696923498029,0.47989316016265376,0.03791322457298516,162.93242463314758,24.20771288671976,33.593655863791064
delta0.75__high,0.75,high,1.9,3463781334,da4d1b39b95007c1,"{""COMPUTE"": 421, ""MEMORY"": 364, ""API_CREDITS"": 166, ""DATASET"": 133}","{""COMPUTE"": 2.142517814726841, ""MEMORY"": 2.0631868131868134, ""API_CREDITS"": 2.5120481927710845, ""DATASET"": 1.3834586466165413}",4,31,28,0.6690460531714569,0.055722277427316266,0.7482333677881158,0.03552654394355908,191.2506589886949,19.587861035440977,47.875540672457625
delta0.75__high,0.75,high,1.9,3467569127,d507a295a7ccbf24,"{""COMPUTE"": 527, ""MEMORY"": 426, ""API_CREDITS"": 251, ""DATASET"": 77}","{""COMPUTE"": 1.6129032258064515, ""MEMORY"": 1.65962441314554, ""API_CREDITS"": 1.6613545816733069, ""DATASET"": 1.974025974025974}",4,33,25,0.5354618972233002,0.04367977435079,0.5484764823416303,0.027028228993213495,163.02198152538924,34.3034804403434,39.303276361375524
delta0.75__high,0.75,high,1.9,3518403916,e04e116f7a57549e,"{""COMPUTE"": 555, ""MEMORY"": 483, ""API_CREDITS"": 257, ""DATASET"": 159}","{""COMPUTE"": 1.6900900900900901, ""MEMORY"": 1.6853002070393375, ""API_CREDITS"": 1.6264591439688716, ""DATASET"": 1.7106918238993711}",4,43,26,0.354438809309718,0.13391164670299902,0.5358875791041132,0.08705563332951388,148.61785170975028,18.770982620751788,58.52861165009667
delta0.75__high,0.75,high,1.9,3547154528,d57fd0c1436fa588,"{""COMPUTE"": 534, ""MEMORY"": 459, ""API_CREDITS"": 247, ""DATASET"": 140}","{""COMPUTE"": 1.0262172284644195, ""MEMORY"": 1.1111111111111112, ""API_CREDITS"": 0.8502024291497976, ""DATASET"": 1.7142857142857142}",4,38,32,0.5641508058335748,0.17406160710753024,0.556503430753171,0.12480019113102525,201.40910924049868,13.485564709172968,60.9722549276752
delta0.75__high,0.75,high,1.9,3556888763,7bcd17a64d76c418,"{""COMPUTE"": 607, ""MEMORY"": 510, ""API_CREDITS"": 289, ""DATASET"": 133}","{""COMPUTE"": 1.6079077429983526, ""MEMORY"": 1.6137254901960785, ""API_CREDITS"": 1.5951557093425606, ""DATASET"": 1.6240601503759398}",4,39,22,0.3690822867910107,0.12175652620000399,0.39803407018735504,0.07405886024093167,82.99171547024923,5.8547920636122335,16.73002085641562
delta0.75__high,0.75,high,1.9,3585070197,95ab9f5f0074fcc4,"{""COMPUTE"": 448, ""MEMORY"": 354, ""API_CREDITS"": 206, ""DATASET"": 53}","{""COMPUTE"": 1.8482142857142858, ""MEMORY"": 2.096045197740113, ""API_CREDITS"": 1.6601941747572815, ""DATASET"": 5.735849056603773}",4,40,32,0.5409641671515953,0.13490349002364074,0.5299277461685159,0.10295116079146872,123.71294292896717,23.432019908655317,45.79801382952122
delta0.75__high,0.75,high,1.9,3597312856,a48b56b7c31942d1,"{""COMPUTE"": 448, ""MEMORY"": 361, ""API_CREDITS"": 213, ""DATASET"": 63}","{""COMPUTE"": 2.4955357142857144, ""MEMORY"": 2.509695290858726, ""API_CREDITS"": 2.488262910798122, ""DATASET"": 2.7936507936507935}",4,36,31,0.6349016803512723,0.054393573874993904,0.5385589160036577,0.03734025308320332,204.11046326397175,18.046006163579637,80.77850542806956
delta0.75__high,0.75,high,1.9,3646743967,b68fdd7129c9915e,"{""COMPUTE"": 628, ""MEMORY"": 520, ""API_CREDITS"": 314, ""DATASET"": 111}","{""COMPUTE"": 1.4617834394904459, ""MEMORY"": 1.521153846153846, ""API_CREDITS"": 1.3280254777070064, ""DATASET"": 2.234234234234234}",4,37,32,0.6314862160741795,0.11656643779183924,0.6294916933687424,0.07847822888564886,210.0356944807883,21.721351316240685,67.88766906607576
