sweep,cell,regime,concentration,floor_regime,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,agent,archetype,priority,completion,zero_completion,mandatory_failures,quality,backend_calls,blocked_calls,allocated,charged,min_bound,upper_bound,any_used_at_lower_bound,all_used_above_lower_bound,alloc_distance_from_equal,completion_minus_equal,latent_probs
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,2789760346,joint_linear,LINEAR,5be82258ec6d1e02,d743ab3fdf751aa9,a2,code_review,1.0,0.125,False,7,0.09375,1,2,"{""COMPUTE"": 84, ""MEMORY"": 9, ""DATASET"": 0, ""API_CREDITS"": 65}","{""COMPUTE"": 10, ""MEMORY"": 8, ""DATASET"": 0, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.618421052631579,-0.5,"[0.0036953607348017203, 0.9911664074529889, 9.933436853434233e-05, 0.005038897443675129]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,2789760346,joint_linear,LINEAR,5be82258ec6d1e02,d743ab3fdf751aa9,a3,code_review,1.0,0.125,False,7,0.09375,1,2,"{""COMPUTE"": 84, ""MEMORY"": 9, ""DATASET"": 0, ""API_CREDITS"": 64}","{""COMPUTE"": 10, ""MEMORY"": 8, ""DATASET"": 0, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.6225165562913907,-0.5,"[0.003513008023817497, 0.9964741677095501, 1.7061982394569418e-07, 1.2653646808533932e-05]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,2789760346,joint_linear,LINEAR,5be82258ec6d1e02,d743ab3fdf751aa9,a4,code_review+research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 1, ""MEMORY"": 157, ""DATASET"": 13, ""API_CREDITS"": 1}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 46}",True,False,1.21301775147929,-0.375,"[0.6194319977312641, 0.3774489037724958, 2.7783784934274617e-15, 0.0031190984962373336]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,2789760346,joint_linear,LINEAR,5be82258ec6d1e02,d743ab3fdf751aa9,a5,doc_processing+monitoring,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 129, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 1}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 232, ""MEMORY"": 177, ""API_CREDITS"": 106, ""DATASET"": 8}",True,False,0.9745222929936306,-0.375,"[0.023332961509792926, 1.2616856129684392e-13, 0.9227649033203684, 0.05390213516971259]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,equal,none,657db474a102bc04,5b638f1235fd54ef,a0,doc_processing,1.0,0.25,False,6,0.2125,7,1,"{""COMPUTE"": 63, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 31}","{""COMPUTE"": 54, ""MEMORY"": 40, ""DATASET"": 0, ""API_CREDITS"": 25}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",False,True,0.0,0.0,"[0.0016390672959240478, 3.541961384318538e-09, 0.9953283747270484, 0.003032554435066067]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,equal,none,657db474a102bc04,5b638f1235fd54ef,a1,code_review,1.0,0.625,False,3,0.46875,5,10,"{""COMPUTE"": 63, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 31}","{""COMPUTE"": 50, ""MEMORY"": 40, ""DATASET"": 0, ""API_CREDITS"": 30}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.0,0.0,"[1.2407986493981633e-05, 0.9468400969880764, 1.7581360432368875e-07, 0.05314731921182537]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,equal,none,657db474a102bc04,5b638f1235fd54ef,a2,doc_processing+monitoring,1.0,0.375,False,5,0.24999999999999997,8,2,"{""COMPUTE"": 63, ""MEMORY"": 48, ""DATASET"": 13, ""API_CREDITS"": 31}","{""COMPUTE"": 52, ""MEMORY"": 41, ""DATASET"": 8, ""API_CREDITS"": 21}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 184, ""MEMORY"": 147, ""API_CREDITS"": 78, ""DATASET"": 13}",False,True,0.0,0.0,"[0.0005323307881709629, 3.2316648116018735e-06, 0.42425421819840714, 0.5752102193486104]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,equal,none,657db474a102bc04,5b638f1235fd54ef,a3,code_review,1.0,0.625,False,3,0.46875,5,10,"{""COMPUTE"": 63, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 31}","{""COMPUTE"": 50, ""MEMORY"": 40, ""DATASET"": 0, ""API_CREDITS"": 30}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.0,0.0,"[2.0969758671262594e-06, 0.9797088387748694, 6.63158791725817e-05, 0.020222748370090977]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,equal,none,657db474a102bc04,5b638f1235fd54ef,a4,code_review+doc_processing,1.0,0.375,False,5,0.26875,7,4,"{""COMPUTE"": 62, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 31}","{""COMPUTE"": 54, ""MEMORY"": 40, ""DATASET"": 0, ""API_CREDITS"": 26}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 0}",False,True,0.0,0.0,"[0.002120392466056998, 0.21164477781263355, 0.7850593445022666, 0.0011754852190428932]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,equal,none,657db474a102bc04,5b638f1235fd54ef,a5,code_review+doc_processing,1.0,0.5,False,4,0.36875,6,7,"{""COMPUTE"": 62, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 31}","{""COMPUTE"": 52, ""MEMORY"": 40, ""DATASET"": 0, ""API_CREDITS"": 28}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 206, ""API_CREDITS"": 148, ""DATASET"": 0}",False,True,0.0,0.0,"[1.2342115370113968e-05, 0.8159733948890894, 0.18394891978896785, 6.534320657242591e-05]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,drf,none,657db474a102bc04,5b638f1235fd54ef,a0,doc_processing,1.0,0.375,False,5,0.26249999999999996,9,3,"{""COMPUTE"": 75, ""MEMORY"": 55, ""DATASET"": 0, ""API_CREDITS"": 34}","{""COMPUTE"": 66, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 30}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",False,True,0.15492957746478872,0.125,"[0.0016390672959240478, 3.541961384318538e-09, 0.9953283747270484, 0.003032554435066067]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,drf,none,657db474a102bc04,5b638f1235fd54ef,a1,code_review,1.0,0.75,False,2,0.5625,6,12,"{""COMPUTE"": 62, ""MEMORY"": 49, ""DATASET"": 0, ""API_CREDITS"": 37}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.056338028169014086,0.125,"[1.2407986493981633e-05, 0.9468400969880764, 1.7581360432368875e-07, 0.05314731921182537]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,drf,none,657db474a102bc04,5b638f1235fd54ef,a2,doc_processing+monitoring,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 14, ""MEMORY"": 12, ""DATASET"": 3, ""API_CREDITS"": 6}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 184, ""MEMORY"": 147, ""API_CREDITS"": 78, ""DATASET"": 13}",False,True,0.7741935483870968,-0.375,"[0.0005323307881709629, 3.2316648116018735e-06, 0.42425421819840714, 0.5752102193486104]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,drf,none,657db474a102bc04,5b638f1235fd54ef,a3,code_review,1.0,0.75,False,2,0.5625,6,12,"{""COMPUTE"": 62, ""MEMORY"": 49, ""DATASET"": 0, ""API_CREDITS"": 37}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.056338028169014086,0.125,"[2.0969758671262594e-06, 0.9797088387748694, 6.63158791725817e-05, 0.020222748370090977]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,drf,none,657db474a102bc04,5b638f1235fd54ef,a4,code_review+doc_processing,1.0,0.375,False,5,0.26249999999999996,9,3,"{""COMPUTE"": 75, ""MEMORY"": 55, ""DATASET"": 0, ""API_CREDITS"": 35}","{""COMPUTE"": 66, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 30}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 0}",False,True,0.1702127659574468,0.0,"[0.002120392466056998, 0.21164477781263355, 0.7850593445022666, 0.0011754852190428932]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,drf,none,657db474a102bc04,5b638f1235fd54ef,a5,code_review+doc_processing,1.0,0.625,False,3,0.4625,7,9,"{""COMPUTE"": 65, ""MEMORY"": 51, ""DATASET"": 0, ""API_CREDITS"": 37}","{""COMPUTE"": 62, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 34}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 206, ""API_CREDITS"": 148, ""DATASET"": 0}",False,True,0.0851063829787234,0.125,"[1.2342115370113968e-05, 0.8159733948890894, 0.18394891978896785, 6.534320657242591e-05]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,joint_linear,LINEAR,657db474a102bc04,5b638f1235fd54ef,a0,doc_processing,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 119, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",True,False,0.9366197183098591,-0.25,"[0.0016390672959240478, 3.541961384318538e-09, 0.9953283747270484, 0.003032554435066067]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,joint_linear,LINEAR,657db474a102bc04,5b638f1235fd54ef,a1,code_review,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 1, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 91}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",True,False,1.0845070422535212,-0.625,"[1.2407986493981633e-05, 0.9468400969880764, 1.7581360432368875e-07, 0.05314731921182537]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,joint_linear,LINEAR,657db474a102bc04,5b638f1235fd54ef,a2,doc_processing+monitoring,1.0,0.125,False,7,0.075,2,0,"{""COMPUTE"": 18, ""MEMORY"": 124, ""DATASET"": 13, ""API_CREDITS"": 1}","{""COMPUTE"": 8, ""MEMORY"": 9, ""DATASET"": 8, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 184, ""MEMORY"": 147, ""API_CREDITS"": 78, ""DATASET"": 13}",True,False,0.9741935483870968,-0.25,"[0.0005323307881709629, 3.2316648116018735e-06, 0.42425421819840714, 0.5752102193486104]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,joint_linear,LINEAR,657db474a102bc04,5b638f1235fd54ef,a3,code_review,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 1, ""MEMORY"": 81, ""DATASET"": 0, ""API_CREDITS"": 91}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",True,False,1.091549295774648,-0.625,"[2.0969758671262594e-06, 0.9797088387748694, 6.63158791725817e-05, 0.020222748370090977]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,joint_linear,LINEAR,657db474a102bc04,5b638f1235fd54ef,a4,code_review+doc_processing,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 119, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 0}",True,False,0.950354609929078,-0.375,"[0.002120392466056998, 0.21164477781263355, 0.7850593445022666, 0.0011754852190428932]"
floor,dirichlet_0.1__unit__high,dirichlet_0.1,0.1,unit,high,4250606291,joint_linear,LINEAR,657db474a102bc04,5b638f1235fd54ef,a5,code_review+doc_processing,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 118, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 206, ""API_CREDITS"": 148, ""DATASET"": 0}",True,False,0.9432624113475178,-0.5,"[1.2342115370113968e-05, 0.8159733948890894, 0.18394891978896785, 6.534320657242591e-05]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,equal,none,ffafac20458a2009,854012f0180df6e6,a0,code_review+monitoring,1.0,1.0,False,0,0.7406249999999999,14,7,"{""COMPUTE"": 112, ""MEMORY"": 95, ""DATASET"": 24, ""API_CREDITS"": 52}","{""COMPUTE"": 106, ""MEMORY"": 93, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 6, ""MEMORY"": 5, ""API_CREDITS"": 2, ""DATASET"": 2}","{""COMPUTE"": 184, ""MEMORY"": 157, ""API_CREDITS"": 98, ""DATASET"": 24}",False,True,0.0,0.0,"[7.235298776890418e-08, 0.7071127029861072, 0.04673745440920127, 0.24614977025170376]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,equal,none,ffafac20458a2009,854012f0180df6e6,a1,code_review+doc_processing+research,1.0,0.5,False,4,0.39375000000000004,10,5,"{""COMPUTE"": 121, ""MEMORY"": 102, ""DATASET"": 32, ""API_CREDITS"": 57}","{""COMPUTE"": 112, ""MEMORY"": 95, ""DATASET"": 24, ""API_CREDITS"": 57}","{""COMPUTE"": 15, ""MEMORY"": 12, ""API_CREDITS"": 8, ""DATASET"": 2}","{""COMPUTE"": 296, ""MEMORY"": 240, ""API_CREDITS"": 152, ""DATASET"": 32}",False,True,0.0,0.0,"[0.47443427531887433, 0.40895361221393717, 0.11661211246703643, 1.5205385165264925e-13]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,equal,none,ffafac20458a2009,854012f0180df6e6,a2,research,1.0,0.375,False,5,0.35,11,1,"{""COMPUTE"": 126, ""MEMORY"": 108, ""DATASET"": 36, ""API_CREDITS"": 59}","{""COMPUTE"": 118, ""MEMORY"": 99, ""DATASET"": 24, ""API_CREDITS"": 59}","{""COMPUTE"": 21, ""MEMORY"": 18, ""API_CREDITS"": 10, ""DATASET"": 5}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",False,True,0.0,0.0,"[0.99535588844094, 1.452682479522763e-05, 0.00462958473426385, 8.10573732007584e-16]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,equal,none,ffafac20458a2009,854012f0180df6e6,a3,doc_processing+monitoring+research,1.0,0.75,False,2,0.525,16,2,"{""COMPUTE"": 114, ""MEMORY"": 97, ""DATASET"": 33, ""API_CREDITS"": 52}","{""COMPUTE"": 110, ""MEMORY"": 94, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 9, ""MEMORY"": 8, ""API_CREDITS"": 3, ""DATASET"": 3}","{""COMPUTE"": 146, ""MEMORY"": 128, ""API_CREDITS"": 56, ""DATASET"": 48}",False,True,0.0,0.0,"[0.248857694782329, 0.0007526818168449895, 0.03185916825721293, 0.7185304551436131]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,equal,none,ffafac20458a2009,854012f0180df6e6,a4,code_review+doc_processing+research,1.0,0.875,False,1,0.6625,9,13,"{""COMPUTE"": 114, ""MEMORY"": 96, ""DATASET"": 8, ""API_CREDITS"": 54}","{""COMPUTE"": 94, ""MEMORY"": 77, ""DATASET"": 8, ""API_CREDITS"": 53}","{""COMPUTE"": 9, ""MEMORY"": 7, ""API_CREDITS"": 5, ""DATASET"": 1}","{""COMPUTE"": 266, ""MEMORY"": 215, ""API_CREDITS"": 150, ""DATASET"": 8}",False,True,0.0,0.0,"[0.16562541088220786, 0.6854627561839588, 0.14622825344577015, 0.0026835794880629704]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,equal,none,ffafac20458a2009,854012f0180df6e6,a5,doc_processing+monitoring+research,1.0,0.75,False,2,0.525,16,2,"{""COMPUTE"": 115, ""MEMORY"": 98, ""DATASET"": 33, ""API_CREDITS"": 53}","{""COMPUTE"": 110, ""MEMORY"": 94, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 10, ""MEMORY"": 9, ""API_CREDITS"": 4, ""DATASET"": 3}","{""COMPUTE"": 170, ""MEMORY"": 143, ""API_CREDITS"": 70, ""DATASET"": 40}",False,True,0.0,0.0,"[0.15885119110551058, 0.0005312168343639917, 0.23003703708062403, 0.6105805549795014]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,drf,none,ffafac20458a2009,854012f0180df6e6,a0,code_review+monitoring,1.0,1.0,False,0,0.6937499999999999,11,10,"{""COMPUTE"": 74, ""MEMORY"": 67, ""DATASET"": 24, ""API_CREDITS"": 33}","{""COMPUTE"": 74, ""MEMORY"": 67, ""DATASET"": 24, ""API_CREDITS"": 33}","{""COMPUTE"": 6, ""MEMORY"": 5, ""API_CREDITS"": 2, ""DATASET"": 2}","{""COMPUTE"": 184, ""MEMORY"": 157, ""API_CREDITS"": 98, ""DATASET"": 24}",False,True,0.3003533568904594,0.0,"[7.235298776890418e-08, 0.7071127029861072, 0.04673745440920127, 0.24614977025170376]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,drf,none,ffafac20458a2009,854012f0180df6e6,a1,code_review+doc_processing+research,1.0,0.75,False,2,0.5750000000000001,14,8,"{""COMPUTE"": 148, ""MEMORY"": 121, ""DATASET"": 24, ""API_CREDITS"": 74}","{""COMPUTE"": 144, ""MEMORY"": 119, ""DATASET"": 24, ""API_CREDITS"": 73}","{""COMPUTE"": 15, ""MEMORY"": 12, ""API_CREDITS"": 8, ""DATASET"": 2}","{""COMPUTE"": 296, ""MEMORY"": 240, ""API_CREDITS"": 152, ""DATASET"": 32}",False,True,0.22756410256410256,0.25,"[0.47443427531887433, 0.40895361221393717, 0.11661211246703643, 1.5205385165264925e-13]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,drf,none,ffafac20458a2009,854012f0180df6e6,a2,research,1.0,0.5,False,4,0.42500000000000004,13,3,"{""COMPUTE"": 148, ""MEMORY"": 126, ""DATASET"": 35, ""API_CREDITS"": 74}","{""COMPUTE"": 144, ""MEMORY"": 122, ""DATASET"": 32, ""API_CREDITS"": 72}","{""COMPUTE"": 21, ""MEMORY"": 18, ""API_CREDITS"": 10, ""DATASET"": 5}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",False,True,0.1702127659574468,0.125,"[0.99535588844094, 1.452682479522763e-05, 0.00462958473426385, 8.10573732007584e-16]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,drf,none,ffafac20458a2009,854012f0180df6e6,a3,doc_processing+monitoring+research,1.0,0.625,False,3,0.4125,12,2,"{""COMPUTE"": 92, ""MEMORY"": 83, ""DATASET"": 37, ""API_CREDITS"": 32}","{""COMPUTE"": 80, ""MEMORY"": 72, ""DATASET"": 32, ""API_CREDITS"": 30}","{""COMPUTE"": 9, ""MEMORY"": 8, ""API_CREDITS"": 3, ""DATASET"": 3}","{""COMPUTE"": 146, ""MEMORY"": 128, ""API_CREDITS"": 56, ""DATASET"": 48}",False,True,0.20270270270270271,-0.125,"[0.248857694782329, 0.0007526818168449895, 0.03185916825721293, 0.7185304551436131]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,drf,none,ffafac20458a2009,854012f0180df6e6,a4,code_review+doc_processing+research,1.0,1.0,False,0,0.75,12,14,"{""COMPUTE"": 116, ""MEMORY"": 93, ""DATASET"": 8, ""API_CREDITS"": 63}","{""COMPUTE"": 116, ""MEMORY"": 93, ""DATASET"": 8, ""API_CREDITS"": 63}","{""COMPUTE"": 9, ""MEMORY"": 7, ""API_CREDITS"": 5, ""DATASET"": 1}","{""COMPUTE"": 266, ""MEMORY"": 215, ""API_CREDITS"": 150, ""DATASET"": 8}",False,True,0.051470588235294115,0.125,"[0.16562541088220786, 0.6854627561839588, 0.14622825344577015, 0.0026835794880629704]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,drf,none,ffafac20458a2009,854012f0180df6e6,a5,doc_processing+monitoring+research,1.0,0.75,False,2,0.525,16,2,"{""COMPUTE"": 124, ""MEMORY"": 106, ""DATASET"": 37, ""API_CREDITS"": 48}","{""COMPUTE"": 110, ""MEMORY"": 94, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 10, ""MEMORY"": 9, ""API_CREDITS"": 4, ""DATASET"": 3}","{""COMPUTE"": 170, ""MEMORY"": 143, ""API_CREDITS"": 70, ""DATASET"": 40}",False,True,0.08695652173913043,0.0,"[0.15885119110551058, 0.0005312168343639917, 0.23003703708062403, 0.6105805549795014]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,joint_linear,LINEAR,ffafac20458a2009,854012f0180df6e6,a0,code_review+monitoring,1.0,0.25,False,6,0.15,4,0,"{""COMPUTE"": 90, ""MEMORY"": 157, ""DATASET"": 24, ""API_CREDITS"": 2}","{""COMPUTE"": 16, ""MEMORY"": 18, ""DATASET"": 16, ""API_CREDITS"": 2}","{""COMPUTE"": 6, ""MEMORY"": 5, ""API_CREDITS"": 2, ""DATASET"": 2}","{""COMPUTE"": 184, ""MEMORY"": 157, ""API_CREDITS"": 98, ""DATASET"": 24}",True,False,0.4734982332155477,-0.75,"[7.235298776890418e-08, 0.7071127029861072, 0.04673745440920127, 0.24614977025170376]"
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,0.1,proportional_0.10,moderate,2098221685,joint_linear,LINEAR,ffafac20458a2009,854012f0180df6e6,a1,code_review+doc_processing+research,1.0,0.125,False,7,0.09375,1,2,"{""COMPUTE"": 179, ""MEMORY"": 12, ""DATASET"": 2, ""API_CREDITS"": 103}","{""COMPUTE"": 10, ""MEMORY"": 8, ""DATASET"": 0, ""API_CREDITS"": 6}","{""COMPUTE"": 15, ""MEMORY"": 12, ""API_CREDITS"": 8, ""DATASET"": 2}","{""COMPUTE"": 296, ""MEMORY"": 240, ""API_CREDITS"": 152, ""DATASET"": 32}",True,False,0.717948717948718,-0.375,"[0.47443427531887433, 0.40895361221393717, 0.11661211246703643, 1.5205385165264925e-13]"
