cell,regime,contention,seed,arm,agent,archetype,queue_order_completion,best_subset_completion,best_subset_count,mandatory_failures,allocated,charged,unused,min_bound,upper_bound
dirichlet_0.1__moderate,dirichlet_0.1,moderate,624291094,separable_leontief_relaxation,a5,code_review+research,0.5,0.75,6,4,"{""COMPUTE"": 98, ""MEMORY"": 83, ""DATASET"": 16, ""API_CREDITS"": 50}","{""COMPUTE"": 96, ""MEMORY"": 80, ""DATASET"": 16, ""API_CREDITS"": 50}","{""COMPUTE"": 2, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,central_joint_leontief,a0,monitoring,1.0,1.0,8,0,"{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 8}","{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 8}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,central_joint_leontief,a1,doc_processing,0.75,0.75,6,2,"{""COMPUTE"": 151, ""MEMORY"": 110, ""DATASET"": 0, ""API_CREDITS"": 70}","{""COMPUTE"": 142, ""MEMORY"": 104, ""DATASET"": 0, ""API_CREDITS"": 65}","{""COMPUTE"": 9, ""MEMORY"": 6, ""DATASET"": 0, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,central_joint_leontief,a2,code_review+doc_processing,1.0,1.0,8,0,"{""COMPUTE"": 151, ""MEMORY"": 116, ""DATASET"": 0, ""API_CREDITS"": 83}","{""COMPUTE"": 148, ""MEMORY"": 116, ""DATASET"": 0, ""API_CREDITS"": 82}","{""COMPUTE"": 3, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 204, ""API_CREDITS"": 144, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,central_joint_leontief,a3,research,0.5,0.5,4,4,"{""COMPUTE"": 151, ""MEMORY"": 129, ""DATASET"": 36, ""API_CREDITS"": 77}","{""COMPUTE"": 144, ""MEMORY"": 122, ""DATASET"": 32, ""API_CREDITS"": 72}","{""COMPUTE"": 7, ""MEMORY"": 7, ""DATASET"": 4, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,central_joint_leontief,a4,code_review+monitoring,1.0,1.0,8,0,"{""COMPUTE"": 66, ""MEMORY"": 71, ""DATASET"": 56, ""API_CREDITS"": 14}","{""COMPUTE"": 66, ""MEMORY"": 71, ""DATASET"": 56, ""API_CREDITS"": 13}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 88, ""MEMORY"": 89, ""API_CREDITS"": 26, ""DATASET"": 56}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,central_joint_leontief,a5,research,0.5,0.5,4,4,"{""COMPUTE"": 151, ""MEMORY"": 129, ""DATASET"": 35, ""API_CREDITS"": 77}","{""COMPUTE"": 144, ""MEMORY"": 122, ""DATASET"": 32, ""API_CREDITS"": 72}","{""COMPUTE"": 7, ""MEMORY"": 7, ""DATASET"": 3, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,distributed_price_leontief,a0,monitoring,1.0,1.0,8,0,"{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 8}","{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 8}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,distributed_price_leontief,a1,doc_processing,0.75,0.75,6,2,"{""COMPUTE"": 151, ""MEMORY"": 110, ""DATASET"": 0, ""API_CREDITS"": 71}","{""COMPUTE"": 142, ""MEMORY"": 104, ""DATASET"": 0, ""API_CREDITS"": 65}","{""COMPUTE"": 9, ""MEMORY"": 6, ""DATASET"": 0, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,distributed_price_leontief,a2,code_review+doc_processing,1.0,1.0,8,0,"{""COMPUTE"": 151, ""MEMORY"": 116, ""DATASET"": 0, ""API_CREDITS"": 83}","{""COMPUTE"": 148, ""MEMORY"": 116, ""DATASET"": 0, ""API_CREDITS"": 82}","{""COMPUTE"": 3, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 204, ""API_CREDITS"": 144, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,distributed_price_leontief,a3,research,0.5,0.5,4,4,"{""COMPUTE"": 151, ""MEMORY"": 129, ""DATASET"": 36, ""API_CREDITS"": 77}","{""COMPUTE"": 144, ""MEMORY"": 122, ""DATASET"": 32, ""API_CREDITS"": 72}","{""COMPUTE"": 7, ""MEMORY"": 7, ""DATASET"": 4, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,distributed_price_leontief,a4,code_review+monitoring,1.0,1.0,8,0,"{""COMPUTE"": 66, ""MEMORY"": 71, ""DATASET"": 56, ""API_CREDITS"": 14}","{""COMPUTE"": 66, ""MEMORY"": 71, ""DATASET"": 56, ""API_CREDITS"": 13}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 88, ""MEMORY"": 89, ""API_CREDITS"": 26, ""DATASET"": 56}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,distributed_price_leontief,a5,research,0.5,0.5,4,4,"{""COMPUTE"": 151, ""MEMORY"": 129, ""DATASET"": 35, ""API_CREDITS"": 77}","{""COMPUTE"": 144, ""MEMORY"": 122, ""DATASET"": 32, ""API_CREDITS"": 72}","{""COMPUTE"": 7, ""MEMORY"": 7, ""DATASET"": 3, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,drf,a0,monitoring,0.625,0.625,5,3,"{""COMPUTE"": 45, ""MEMORY"": 51, ""DATASET"": 45, ""API_CREDITS"": 6}","{""COMPUTE"": 40, ""MEMORY"": 45, ""DATASET"": 40, ""API_CREDITS"": 5}","{""COMPUTE"": 5, ""MEMORY"": 6, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,drf,a1,doc_processing,0.875,0.875,7,1,"{""COMPUTE"": 173, ""MEMORY"": 125, ""DATASET"": 0, ""API_CREDITS"": 78}","{""COMPUTE"": 164, ""MEMORY"": 120, ""DATASET"": 0, ""API_CREDITS"": 75}","{""COMPUTE"": 9, ""MEMORY"": 5, ""DATASET"": 0, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,drf,a2,code_review+doc_processing,1.0,1.0,8,0,"{""COMPUTE"": 146, ""MEMORY"": 112, ""DATASET"": 0, ""API_CREDITS"": 78}","{""COMPUTE"": 136, ""MEMORY"": 106, ""DATASET"": 0, ""API_CREDITS"": 74}","{""COMPUTE"": 10, ""MEMORY"": 6, ""DATASET"": 0, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 204, ""API_CREDITS"": 144, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,drf,a3,research,0.5,0.5,4,4,"{""COMPUTE"": 157, ""MEMORY"": 134, ""DATASET"": 37, ""API_CREDITS"": 79}","{""COMPUTE"": 152, ""MEMORY"": 128, ""DATASET"": 32, ""API_CREDITS"": 76}","{""COMPUTE"": 5, ""MEMORY"": 6, ""DATASET"": 5, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,drf,a4,code_review+monitoring,0.75,0.75,6,2,"{""COMPUTE"": 53, ""MEMORY"": 58, ""DATASET"": 46, ""API_CREDITS"": 11}","{""COMPUTE"": 50, ""MEMORY"": 53, ""DATASET"": 40, ""API_CREDITS"": 11}","{""COMPUTE"": 3, ""MEMORY"": 5, ""DATASET"": 6, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 88, ""MEMORY"": 89, ""API_CREDITS"": 26, ""DATASET"": 56}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,drf,a5,research,0.5,0.5,4,4,"{""COMPUTE"": 157, ""MEMORY"": 134, ""DATASET"": 37, ""API_CREDITS"": 78}","{""COMPUTE"": 152, ""MEMORY"": 128, ""DATASET"": 32, ""API_CREDITS"": 76}","{""COMPUTE"": 5, ""MEMORY"": 6, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,equal,a0,monitoring,0.75,0.75,6,2,"{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 48, ""API_CREDITS"": 8}","{""COMPUTE"": 48, ""MEMORY"": 54, ""DATASET"": 48, ""API_CREDITS"": 6}","{""COMPUTE"": 16, ""MEMORY"": 18, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,equal,a1,doc_processing,0.75,0.75,6,2,"{""COMPUTE"": 146, ""MEMORY"": 117, ""DATASET"": 0, ""API_CREDITS"": 74}","{""COMPUTE"": 142, ""MEMORY"": 104, ""DATASET"": 0, ""API_CREDITS"": 65}","{""COMPUTE"": 4, ""MEMORY"": 13, ""DATASET"": 0, ""API_CREDITS"": 9}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,equal,a2,code_review+doc_processing,1.0,1.0,8,0,"{""COMPUTE"": 146, ""MEMORY"": 117, ""DATASET"": 0, ""API_CREDITS"": 74}","{""COMPUTE"": 136, ""MEMORY"": 106, ""DATASET"": 0, ""API_CREDITS"": 74}","{""COMPUTE"": 10, ""MEMORY"": 11, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 204, ""API_CREDITS"": 144, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,equal,a3,research,0.5,0.5,4,4,"{""COMPUTE"": 145, ""MEMORY"": 116, ""DATASET"": 48, ""API_CREDITS"": 74}","{""COMPUTE"": 136, ""MEMORY"": 116, ""DATASET"": 32, ""API_CREDITS"": 68}","{""COMPUTE"": 9, ""MEMORY"": 0, ""DATASET"": 16, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,equal,a4,code_review+monitoring,0.875,0.875,7,1,"{""COMPUTE"": 88, ""MEMORY"": 89, ""DATASET"": 48, ""API_CREDITS"": 26}","{""COMPUTE"": 80, ""MEMORY"": 80, ""DATASET"": 48, ""API_CREDITS"": 25}","{""COMPUTE"": 8, ""MEMORY"": 9, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 88, ""MEMORY"": 89, ""API_CREDITS"": 26, ""DATASET"": 56}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,equal,a5,research,0.5,0.5,4,4,"{""COMPUTE"": 145, ""MEMORY"": 116, ""DATASET"": 47, ""API_CREDITS"": 74}","{""COMPUTE"": 136, ""MEMORY"": 116, ""DATASET"": 32, ""API_CREDITS"": 68}","{""COMPUTE"": 9, ""MEMORY"": 0, ""DATASET"": 15, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,independent_bundle_maxmin,a0,monitoring,1.0,1.0,8,0,"{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 8}","{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 8}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,independent_bundle_maxmin,a1,doc_processing,0.875,0.875,7,1,"{""COMPUTE"": 160, ""MEMORY"": 117, ""DATASET"": 0, ""API_CREDITS"": 75}","{""COMPUTE"": 154, ""MEMORY"": 112, ""DATASET"": 0, ""API_CREDITS"": 70}","{""COMPUTE"": 6, ""MEMORY"": 5, ""DATASET"": 0, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,independent_bundle_maxmin,a2,code_review+doc_processing,1.0,1.0,8,0,"{""COMPUTE"": 152, ""MEMORY"": 117, ""DATASET"": 0, ""API_CREDITS"": 84}","{""COMPUTE"": 148, ""MEMORY"": 116, ""DATASET"": 0, ""API_CREDITS"": 82}","{""COMPUTE"": 4, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 204, ""API_CREDITS"": 144, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,independent_bundle_maxmin,a3,research,0.375,0.375,3,5,"{""COMPUTE"": 135, ""MEMORY"": 116, ""DATASET"": 36, ""API_CREDITS"": 70}","{""COMPUTE"": 126, ""MEMORY"": 105, ""DATASET"": 24, ""API_CREDITS"": 63}","{""COMPUTE"": 9, ""MEMORY"": 11, ""DATASET"": 12, ""API_CREDITS"": 7}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,independent_bundle_maxmin,a4,code_review+monitoring,1.0,1.0,8,0,"{""COMPUTE"": 88, ""MEMORY"": 89, ""DATASET"": 56, ""API_CREDITS"": 23}","{""COMPUTE"": 78, ""MEMORY"": 81, ""DATASET"": 56, ""API_CREDITS"": 21}","{""COMPUTE"": 10, ""MEMORY"": 8, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 88, ""MEMORY"": 89, ""API_CREDITS"": 26, ""DATASET"": 56}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,independent_bundle_maxmin,a5,research,0.375,0.375,3,5,"{""COMPUTE"": 135, ""MEMORY"": 116, ""DATASET"": 35, ""API_CREDITS"": 70}","{""COMPUTE"": 126, ""MEMORY"": 105, ""DATASET"": 24, ""API_CREDITS"": 63}","{""COMPUTE"": 9, ""MEMORY"": 11, ""DATASET"": 11, ""API_CREDITS"": 7}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,separable_leontief_relaxation,a0,monitoring,0.75,0.75,6,2,"{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 48, ""API_CREDITS"": 8}","{""COMPUTE"": 48, ""MEMORY"": 54, ""DATASET"": 48, ""API_CREDITS"": 6}","{""COMPUTE"": 16, ""MEMORY"": 18, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,separable_leontief_relaxation,a1,doc_processing,0.75,0.75,6,2,"{""COMPUTE"": 146, ""MEMORY"": 117, ""DATASET"": 0, ""API_CREDITS"": 74}","{""COMPUTE"": 142, ""MEMORY"": 104, ""DATASET"": 0, ""API_CREDITS"": 65}","{""COMPUTE"": 4, ""MEMORY"": 13, ""DATASET"": 0, ""API_CREDITS"": 9}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,separable_leontief_relaxation,a2,code_review+doc_processing,1.0,1.0,8,0,"{""COMPUTE"": 146, ""MEMORY"": 117, ""DATASET"": 0, ""API_CREDITS"": 74}","{""COMPUTE"": 136, ""MEMORY"": 106, ""DATASET"": 0, ""API_CREDITS"": 74}","{""COMPUTE"": 10, ""MEMORY"": 11, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 204, ""API_CREDITS"": 144, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,separable_leontief_relaxation,a3,research,0.5,0.5,4,4,"{""COMPUTE"": 145, ""MEMORY"": 116, ""DATASET"": 48, ""API_CREDITS"": 74}","{""COMPUTE"": 136, ""MEMORY"": 116, ""DATASET"": 32, ""API_CREDITS"": 68}","{""COMPUTE"": 9, ""MEMORY"": 0, ""DATASET"": 16, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,separable_leontief_relaxation,a4,code_review+monitoring,0.875,0.875,7,1,"{""COMPUTE"": 88, ""MEMORY"": 89, ""DATASET"": 48, ""API_CREDITS"": 26}","{""COMPUTE"": 80, ""MEMORY"": 80, ""DATASET"": 48, ""API_CREDITS"": 25}","{""COMPUTE"": 8, ""MEMORY"": 9, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 88, ""MEMORY"": 89, ""API_CREDITS"": 26, ""DATASET"": 56}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,626101394,separable_leontief_relaxation,a5,research,0.5,0.5,4,4,"{""COMPUTE"": 145, ""MEMORY"": 116, ""DATASET"": 47, ""API_CREDITS"": 74}","{""COMPUTE"": 136, ""MEMORY"": 116, ""DATASET"": 32, ""API_CREDITS"": 68}","{""COMPUTE"": 9, ""MEMORY"": 0, ""DATASET"": 15, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,631912891,central_joint_leontief,a0,doc_processing,0.5,0.5,4,4,"{""COMPUTE"": 98, ""MEMORY"": 71, ""DATASET"": 0, ""API_CREDITS"": 44}","{""COMPUTE"": 88, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 40}","{""COMPUTE"": 10, ""MEMORY"": 7, ""DATASET"": 0, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,631912891,central_joint_leontief,a1,code_review,0.875,0.875,7,1,"{""COMPUTE"": 74, ""MEMORY"": 59, ""DATASET"": 0, ""API_CREDITS"": 44}","{""COMPUTE"": 70, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 42}","{""COMPUTE"": 4, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,631912891,central_joint_leontief,a2,monitoring,0.75,0.75,6,2,"{""COMPUTE"": 51, ""MEMORY"": 56, ""DATASET"": 49, ""API_CREDITS"": 6}","{""COMPUTE"": 48, ""MEMORY"": 54, ""DATASET"": 48, ""API_CREDITS"": 6}","{""COMPUTE"": 3, ""MEMORY"": 2, ""DATASET"": 1, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 55}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,631912891,central_joint_leontief,a3,code_review,0.875,0.875,7,1,"{""COMPUTE"": 75, ""MEMORY"": 59, ""DATASET"": 0, ""API_CREDITS"": 44}","{""COMPUTE"": 70, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 42}","{""COMPUTE"": 5, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,631912891,central_joint_leontief,a4,code_review,0.875,0.875,7,1,"{""COMPUTE"": 74, ""MEMORY"": 59, ""DATASET"": 0, ""API_CREDITS"": 44}","{""COMPUTE"": 70, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 42}","{""COMPUTE"": 4, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,631912891,central_joint_leontief,a5,code_review+doc_processing+monitoring,0.625,0.625,5,3,"{""COMPUTE"": 83, ""MEMORY"": 65, ""DATASET"": 6, ""API_CREDITS"": 39}","{""COMPUTE"": 74, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 38}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 232, ""MEMORY"": 185, ""API_CREDITS"": 122, ""DATASET"": 8}"
